date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
1.1738459788693212,1.4994059610592523,1.6963348261953275,0.8247166698449253,0.15789224068087307,0.23332845207935288,0.31402666021989795,0.5055926858671898,1.0
1.0841350057523778,-1.502586037328731,0.1804594914803113,-0.6993018504343536,-0.7702926327351373,-0.2573242989346135,-1.7516290550297553,1.9039862734738884,0.0
-0.07563108199970847,0.9990739613279218,-0.3248311558681433,-0.3081572684403181,1.0268685296997326,-0.035154853304861,0.8898425546221232,-2.845970896690179,1.0
1.2018003988392345,0.9990739613279218,0.397013595392407,-0.3344386234892717,0.33278105103617844,-0.043379724804596204,0.5666141846275413,-1.038642671686386,0.0
-0.0743322431868522,-1.0022540375974003,-0.9023042427408614,-0.48309957093554073,-0.35128933930537576,-0.13424497184929005,-0.6021383989353121,0.8058632076556177,1.0
-0.16482487043098965,-1.0022540375974003,1.4075982827589684,-0.1617718712409138,0.35373366487351565,-0.005486566823673262,-0.42233285282461475,0.42551924270206093,0.0
1.4719794417587908,-1.0022540375974003,-0.39701359539240677,0.5476996848474873,0.9539997227803445,0.19142077348546388,1.647605127845054,-0.6297080342892911,1.0
-0.12763752840226555,-0.5019220378660698,-1.479780722283232,-0.25261883878881874,0.2945250804763652,-0.016648892430456766,0.7977986488567669,-0.06920697234887017,0.0
-0.08642437376355701,1.4994059610592523,-0.7579359710226818,-0.3802497009865913,-0.7192826310171788,-0.059633637530263454,-1.1779542933375378,0.5999647253079581,0.0
-1.4525265812494184,0.9990739613279218,-1.1910441788468729,-0.39000205918743996,-1.2393936136041424,-3.319157183111613e-06,-6.259668126052249e-07,-0.558215052911094,0.0
-1.450578323030134,1.4994059610592523,-0.10827705195604784,0.5762065780499679,-0.008797986995241033,-3.319157183111613e-06,-6.259668126052249e-07,-0.558215052911094,1.0
1.123009075108205,0.9990739613279218,0.6135676993045023,-0.7676183699336314,0.2662861982385516,-0.16126954963413434,0.44460268784373547,0.7372260334679043,0.0
-1.4514863347793932,1.4994059610592523,1.2632266183711365,-0.03864209744353306,0.46667694799552534,-3.319157183111613e-06,-6.259668126052249e-07,-0.558215052911094,0.0
-0.08655366993497253,0.9990739613279218,0.32483115586814315,-0.025889013642423266,0.45301672547328736,0.0381835842344447,0.996874389357535,-1.862236601077024,1.0
1.1598055900733317,-0.5019220378660698,-1.1910441788468729,-0.7225824798830459,-1.1346427902467022,-0.1548071505986281,-0.5015299623299241,0.7200716300017812,0.0
-1.4518771618429902,-0.0015900381347392547,1.1188583466529571,-0.3862511521871134,1.2108682370129455,-3.319157183111613e-06,-6.259668126052249e-07,-0.558215052911094,0.0
-1.3858273880950935,-0.0015900381347392547,-0.03609121976213172,0.47560725230121426,0.7035051626695047,-3.319157183111613e-06,-6.259668126052249e-07,-0.558215052911094,1.0
-1.427305012175334,0.4987419615965913,1.6241489940014116,1.4763742460349625,1.0824339798966451,-3.319157183111613e-06,-6.259668126052249e-07,-0.558215052911094,1.0
1.159156170666904,0.4987419615965913,-1.6963348261953275,1.9598661583770334,1.2072251028127072,0.536375800789835,0.5965817756459912,1.766718445206202,1.0
